163600,162760,162760,162320,158000,157640,168760,162760,164480
158000,163600,154040,163600,168760,158000,153440,162760,163600
168760,157480,157640,153440,131120,162320,158000,168760,153000
131120,153440,168760,153000,164480,164480,157640,168760,162760
163600,168760,158000,164480,164480,162320,153440,168760,154040
126920,144360,131600,150240,164960,151040,136720,162120,166760
124680,182000,178840,187040,159680,160040,164760,145160,150680
126840,148080,162600,164680,177440,204640,171360,174960,162640
156280,173320,181240,169920,172840,184440,156200,174640,157120
168280,140240,166200,165240,153760,185080,173760,176800,179040
93640,97320,144080,114720,113040,90560,124720,114520,117600
79480,118080,111240,141720,114040,117680,108080,109480,124320
80720,128440,160320,159680,132720,116240,120120,121800,112680
137560,114480,106520,125920,124760,120600,138760,127680,159520
109880,132840,130200,165440,145840,127800,147840,132240,127720
51400,87560,66760,120440,59120,87080,70400,53720,58520
53680,70680,63800,65440,75840,70640,90040,61280,65520
65320,113040,111800,83160,79640,94120,118480,102080,71320
93040,137960,77080,82040,72680,93640,121800,127160,88600
54960,65440,78360,84440,81880,70360,75560,65160,89800
